"deposits","Unknown","NON_NULL","sushiswap","LiquidityPool"
"withdraws","Unknown","NON_NULL","sushiswap","LiquidityPool"
"swaps","Unknown","NON_NULL","sushiswap","LiquidityPool"
"id","Bytes","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"day","Int","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"protocol","DexAmmProtocol","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"pool","LiquidityPool","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"tick","BigInt","SCALAR","sushiswap","LiquidityPoolDailySnapshot"
"totalValueLockedUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"totalLiquidity","BigInt","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"totalLiquidityUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"activeLiquidity","BigInt","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"activeLiquidityUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"uncollectedProtocolSideTokenAmounts","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"uncollectedProtocolSideValuesUSD","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"uncollectedSupplySideTokenAmounts","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"uncollectedSupplySideValuesUSD","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"cumulativeSupplySideRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"dailySupplySideRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"cumulativeProtocolSideRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"dailyProtocolSideRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"cumulativeTotalRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"dailyTotalRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"cumulativeVolumeUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"dailyVolumeUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"cumulativeVolumeByTokenAmount","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"dailyVolumeByTokenAmount","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"cumulativeVolumeByTokenUSD","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"dailyVolumeByTokenUSD","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"inputTokenBalances","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"inputTokenBalancesUSD","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"inputTokenWeights","Unknown","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"stakedOutputTokenAmount","BigInt","SCALAR","sushiswap","LiquidityPoolDailySnapshot"
"rewardTokenEmissionsAmount","Unknown","LIST","sushiswap","LiquidityPoolDailySnapshot"
