"tickHourData","TickHourData","OBJECT","uniswap","Subscription"
"tickHourDatas","Unknown","NON_NULL","uniswap","Subscription"
"tickDayData","TickDayData","OBJECT","uniswap","Subscription"
"tickDayDatas","Unknown","NON_NULL","uniswap","Subscription"
"tokenDayData","TokenDayData","OBJECT","uniswap","Subscription"
"tokenDayDatas","Unknown","NON_NULL","uniswap","Subscription"
"tokenHourData","TokenHourData","OBJECT","uniswap","Subscription"
"tokenHourDatas","Unknown","NON_NULL","uniswap","Subscription"
"_meta","_Meta_","OBJECT","uniswap","Subscription"
"id","ID","NON_NULL","uniswap","Swap"
"transaction","Transaction","NON_NULL","uniswap","Swap"
"timestamp","BigInt","NON_NULL","uniswap","Swap"
"pool","Pool","NON_NULL","uniswap","Swap"
"token0","Token","NON_NULL","uniswap","Swap"
"token1","Token","NON_NULL","uniswap","Swap"
"sender","Bytes","NON_NULL","uniswap","Swap"
"recipient","Bytes","NON_NULL","uniswap","Swap"
"origin","Bytes","NON_NULL","uniswap","Swap"
"amount0","BigDecimal","NON_NULL","uniswap","Swap"
"amount1","BigDecimal","NON_NULL","uniswap","Swap"
"amountUSD","BigDecimal","NON_NULL","uniswap","Swap"
"sqrtPriceX96","BigInt","NON_NULL","uniswap","Swap"
"tick","BigInt","NON_NULL","uniswap","Swap"
"logIndex","BigInt","SCALAR","uniswap","Swap"
"id","ID","NON_NULL","uniswap","Tick"
"poolAddress","String","SCALAR","uniswap","Tick"
"tickIdx","BigInt","NON_NULL","uniswap","Tick"
"pool","Pool","NON_NULL","uniswap","Tick"
"liquidityGross","BigInt","NON_NULL","uniswap","Tick"
"liquidityNet","BigInt","NON_NULL","uniswap","Tick"
"price0","BigDecimal","NON_NULL","uniswap","Tick"
"price1","BigDecimal","NON_NULL","uniswap","Tick"
"volumeToken0","BigDecimal","NON_NULL","uniswap","Tick"
"volumeToken1","BigDecimal","NON_NULL","uniswap","Tick"
"volumeUSD","BigDecimal","NON_NULL","uniswap","Tick"
"untrackedVolumeUSD","BigDecimal","NON_NULL","uniswap","Tick"
"feesUSD","BigDecimal","NON_NULL","uniswap","Tick"
"collectedFeesToken0","BigDecimal","NON_NULL","uniswap","Tick"
"collectedFeesToken1","BigDecimal","NON_NULL","uniswap","Tick"
"collectedFeesUSD","BigDecimal","NON_NULL","uniswap","Tick"
"createdAtTimestamp","BigInt","NON_NULL","uniswap","Tick"
"createdAtBlockNumber","BigInt","NON_NULL","uniswap","Tick"
"liquidityProviderCount","BigInt","NON_NULL","uniswap","Tick"
"feeGrowthOutside0X128","BigInt","NON_NULL","uniswap","Tick"
"feeGrowthOutside1X128","BigInt","NON_NULL","uniswap","Tick"
"id","ID","NON_NULL","uniswap","TickDayData"
"date","Int","NON_NULL","uniswap","TickDayData"
"pool","Pool","NON_NULL","uniswap","TickDayData"
"tick","Tick","NON_NULL","uniswap","TickDayData"
"liquidityGross","BigInt","NON_NULL","uniswap","TickDayData"
"liquidityNet","BigInt","NON_NULL","uniswap","TickDayData"
"volumeToken0","BigDecimal","NON_NULL","uniswap","TickDayData"
"volumeToken1","BigDecimal","NON_NULL","uniswap","TickDayData"
"volumeUSD","BigDecimal","NON_NULL","uniswap","TickDayData"
"feesUSD","BigDecimal","NON_NULL","uniswap","TickDayData"
"feeGrowthOutside0X128","BigInt","NON_NULL","uniswap","TickDayData"
"feeGrowthOutside1X128","BigInt","NON_NULL","uniswap","TickDayData"
"id","ID","NON_NULL","uniswap","TickHourData"
"periodStartUnix","Int","NON_NULL","uniswap","TickHourData"
"pool","Pool","NON_NULL","uniswap","TickHourData"
"tick","Tick","NON_NULL","uniswap","TickHourData"
